academy_id|academy_name|address|phone_no|course_type|courses|tuition
1045|엘앤에스영수학원|인천광역시 서구 청마로 175 , 203호일부 (당하동,뉴욕프라자)|032-568-0599|보습|고등단과,중등단과|310000
1046|엘에이엘영어학원|인천광역시 연수구 신송로 122 , 405호 (송도동)|032-834-5566|보습|고등영어,중등영어|340000
1047|엠베스트SE전과목학원|인천광역시 부평구 평천로 400 ,  삼산웰빙프라자 3층(301호일부) (삼산동)|032-515-2862|보습|중등단과 1,중등단과 2,중등독서논술,중등수학 1,중등수학 2,중등영수,중등영어,중등종합,초등 영·수,초등단과 1,초등단과 2,초등단과 3,초등독서논술,초등수학 1,초등수학 2|183000
1048|엠베스트공부학원|인천광역시 계양구 오조산로45번길 3 , 4층일부 (계산동,유진빌딩)||보습|중등단과,초등단과|326000
1049|엠베스트에스이공부학원|인천광역시 남동구 주안로 231 , 5층 (간석동)|032-433-6253|보습|고등수학A,고등수학B,고등영어A,고등영어B,중등과학,중등국어,중등사회,중등수학,중등연합,중등영어,초등수학A,초등수학B,초등수학C,초등연합,초등영어A,초등영어B,초등영어C|186000
1050|엠베스트학원|인천광역시 중구 자연대로 40 , 5층 508호 (중산동)||보습|중등수학 주3회반,중등수학 주6회반,중등영어 주3회반,중등영어 주6회반,초등수학,초등영어|240000
1051|엠브레인학원|인천광역시 부평구 충선로 174 , 301호 일부 (부개동)|032-502-2223|보습|고등단과A,고등단과B,중등단과,초등단과|238000
1052|엠비에이수학학원|인천광역시 남동구 매소홀로 1118 , 303호 (서창동)||보습|고등,중등,초등|243000
1053|엠아이티명품학원|인천광역시 연수구 앵고개로264번길 30-4 , 602호 (동춘동)|032-811-1231|보습|고등단과A(수학),고등단과B(수학),고등부영어A,고등부영어B,중등단과(수학),중등부영어,초등단과A(수학),초등단과B(수학),초등단과C(수학),초등영어기본A,초등영어기본B,초등영어심화|246000
1054|엠아이티학원|인천광역시 부평구 주부토로81번길 50 , 418호,419호,420호,421호 전체(부평동,래미안아파트상가) (부평동)|032-523-0153|보습|고등A단과,고등A영수,고등B단과,고등B영수,고등C단과(특),중등단과(1-2),중등단과(3),중등영수(1-2),중등영수(3),초등수학(1~3),초등수학(4~6),초등영수(1~3),초등영수(4~6),초등영어(1~3),초등영어(4~6)|252000
1055|엠앤에스(M&S)영수전문학원|인천광역시 계양구 장제로 899-1 , 3층 (임학동)|032-555-3927|보습|고등부영어1학년,고등부영어2학년,고등부영어3학년,고등수학1학년,고등수학2학년,고등수학3학년,중등부영어,중등수학,초등부영어,초등수학|239000
1056|엠엔에프송도1관수학학원|인천광역시 연수구 신송로 165-14 , 501~502호 (송도동)|032-832-0606|보습|고등수학,중등수학1,중등수학2,초등수학1|430000
1057|엠엔에프아카데미학원|인천광역시 연수구 앵고개로254번길 13 , 5층 전체 (동춘동)|032-818-4500|보습|고등단과,중등단과,초등단과|300000
1058|엠엔이탑클래스학원|인천광역시 연수구 솔샘로 20 , 삼용아파트 상가동 201호  (청학동, 삼용아파트)|032-831-7784|보습|중등수학,중등영어,초등수학,초등영어|190000
1059|엠제이영어전문학원|인천광역시 연수구 먼우금로 190 , 307호 (연수동, 연수프라자)||보습||
1060|엠케이영어수학학원|인천광역시 남구 주승로17번길 36 , 2층 (주안동)|032-876-1171|보습|중등단과,중등연합,초등단과,초등연합|239000
1061|엠투수학전문학원|인천광역시 남동구 인하로 616 , 402호 (구월동)|032-468-2468|보습|고등,중고영어,중등,초등|228000
1062|엠파워수학학원|인천광역시 연수구 해돋이로120번길 23 , 604호 (송도동, 아크리아2)|032-832-1248|보습|고등수학(클리닉),중등수학(영역별),중등수학(진도),중등수학(클리닉),초등수학|220000
1063|엠플러스에듀케이션학원|인천광역시 남동구 장승남로 61 , 405호 (만수동)|032-464-2468|보습|고등과학,고등수학1,고등수학2,중등과학,중등수학,초등수학|200000
1064|엠플러스학원|인천광역시 서구 건지로 405-1 , 2층전체 (가좌동)|032-576-6656|보습|고등단과,중등단과,초등단과,초등연합,초등저학년|176000
1065|엠플베스트학원|인천광역시 남동구 논고개로123번길 35 , 719호 (논현동칼리오페) (논현동)||보습|고등수학,중등수학,초등수학|243000
1066|역전타에듀학원|인천광역시 부평구 장제로189번길 4 , 2층전체, 3층일부 (부평동)|032-526-5267|보습|고등단과1,고등단과2,고등단과3,고등단과4,고등연합1,고등연합2,고등연합3,고등연합4,중등단과1,중등단과2,중등단과3,중등연합1,중등연합2,중등연합3,중등연합4|282000
1067|연세EM학원|인천광역시 연수구 컨벤시아대로 81 , 423호 (송도동)||보습||
1068|연세바움(Baum)영어보습학원|인천광역시 서구 검단로 500 , 5층 (마전동, 플러스빌딩)||보습|고든단과,고등연합,중등단과,중등연합,초등단과,초등연합|347000
1069|연세빌드업학원|인천광역시 서구 고산후로95번길 38 , 201호 (당하동, 웰빙메디칼프라자)||보습|고등영어(Level1),고등영어(Level2),중등영어(Level1),중등영어(Level2),중등영어(Level3),초등영어(Level1),초등영어(Level2),초등영어(Level3),클리닉|232000
1070|연세엘리트학원|인천광역시 남동구 소래로669번길 47 , 우성상사 2층(201호) (만수동)|032-464-4124|보습|고등단과,중등단과,초등연합A,초등연합B|181000
1071|연세예일학원|인천광역시 남동구 만수로 47 , 701호 (만수동)|032-464-0579|보습|고등단과(영어,수학),중등단과(영어,수학)|190000
1072|연세와이에이(YA)교육학원|인천광역시 서구 검단로 474 , 504호 (왕길동,뷰비스타운)|032-561-1300|보습|고등단과-영어,수학,단과-중등수학,중등수학,중등영어,초등단과-영수,초등종합(국영수사과)|244000
1073|연세유신보습학원|인천광역시 남구 경인로142번길 53 ,  (3층) (숭의동)|032-863-6766|보습|중등연합(국어,영어,수학),초등국어,초등수학,초등연합(국어,수학,사회,과학,영어),초등영어|163000
1074|연세지원학원|인천광역시 동구 동산로 77 , 2층 전부, 3층 301호 (송림동,금영주상복합A.P.T)|032-7659-302|보습|고등단과1,고등단과2,중등단과1,중등단과2|312000
1075|연세학원|인천광역시 남동구 만수서로 101 , 206호~208호 (만수동)|032-469-6745|보습|고등수학,고등영수,고등영어,중등수학,중등영수,중등영어,초등수학1,초등수학2,초등영수1,초등영수2,초등영어1,초등영어2|235000
1076|연세학원|인천광역시 동구 샛골로194번길 13 , 2,3층 (송림동)|032-762-9302|보습|연합(중등),연합(초등)|245000
1077|연세학원|인천광역시 부평구 경원대로 1240 ,  4층 (산곡동)|032-526-8209|보습|고등수학,고등영어,중등수학,중등영어,초등수학,초등영어|150000
1078|연수김샘학원|인천광역시 연수구 먼우금로 94 , 601호 (동춘동)|032-811-2401|보습|고등단과A(수학),고등단과B(수학),고등단과C(영어),고등단과D(국어),중등단과A(수학),중등단과B(수학),중등단과C(수학),중등단과D(수학),중등단과E(영어),중등단과F(국어),초등단과A(수학),초등단과B(수학),초등단과C(수학)|171000
1079|연수남부윤선생영어숲학원|인천광역시 연수구 먼우금로188번길 12 , 이리옴3빌딩 501호 일부, 505호 전체 (연수동)|032-815-0536|보습|고등단과(기본),고등단과(심화),중등단과(기본),중등단과(심화),초등단과(베플),초등단과(스마트),초등단과(엘리트)|360000
1080|연수송현학원|인천광역시 연수구 먼우금로 190 , 305호 (연수동, 연수프라자)|032-822-4239|보습|고등 1.2 단과1,고등1,2단과2,고등1,2단과3,고등공통단과 2,고등공통단과 3,고등공통단과1,중등단과1,중등단과2,중등단과3,초등단과 3,초등단과1,초등단과2|190000
1081|연수스카이학원|인천광역시 연수구 먼우금로 190 , 연수프라자 409호 (연수동)|032-817-6617|보습|겨울특강(중,고등),과학A(중등),과학B(고등),과학C(고등),국어A(중등),국어B(고등),국어C(고등),사회A(중등),사회B(고등),사회C(고등),상시보충특강1(중,고등),상시보충특강2(중,고등),수능특강,수학A(중등),수학B(고등),수학C(재수),여름특강(중,고등),영어A(중등),영어B(고등),영어C(고등),중고등겨울방학특강2,중고등과목별상시특강3,중고등여름방학특강2|212000
1082|연수시매쓰학원|인천광역시 연수구 앵고개로264번길 40 , 5층 (동춘동, 남지빌딩)|032-812-8642|보습|중등수학1,초둥수학2,초등수학1,초등수학3,초등수학4,초등수학5|263000
1083|연수와이즈리더영어독서전문학원|인천광역시 연수구 앵고개로246번길 10 , 401호 (동춘동,대산프라자)|032-8140-533|보습|I단과고등,I단과중등,I단과초등,r단과고등,r단과중등,r단과초등|165000
1084|연수우성보습학원|인천광역시 연수구 원인재로 180 , 상가동 305호 (연수동, 우성아파트)|032-817-9697|보습|중등수학,중등영어,초등부|163000
1085|연수장원학원|인천광역시 연수구 샘말로8번길 13-2 , 2층 (연수동)|032-818-3154|보습|고등연합,중등연합|275000
1086|연수주니어랩영어학원|인천광역시 연수구 먼우금로264번길 10 , 2층 (연수동)|032-821-0582|보습|중등단과,초등단과|190000
1087|연수청학학원|인천광역시 연수구 용담로 11 , 209호,210-1호 (청학동, 시대아파트상가)|032-811-0951|보습|공부와락과학,공부와락국어,공부와락국어2,공부와락사회,공부와락수학,공부와락수학2,공부와락영어,공부와락영어2,과학,국어,사고력수학,사회,수학(초중고),수학v,스쿨수학,스쿨수학2,써밋중등수학,아이그래머,아이레벨,아이리스닝,영어,영역국어,창의독서1,창의독서2,한국사,한자,해피톡|39000
1088|연수플러스보습학원|인천광역시 연수구 새말로 6 , 1층 116호,117호전체, 2층 204호일부 (연수동, 효정아파트상가동)|032-812-0843|보습||
1089|연수한샘학원|인천광역시 연수구 먼우금로 201 , 3층 (청학동)|032-815-3851|보습|고등단과(국),고등단과(영),고등단과1(수),고등단과2(수),중등단과(영수)|270000
1090|연수해법수학학원|인천광역시 연수구 한진로25번길 4 , 3층 (옥련동,거산프라자)|032-833-3283|보습|중등단과,중등연합A,중등연합B,초등단과,초등연합A,초등연합B|238000
1091|연화프라임M학원|인천광역시 연수구 샘말로88번길 8-7 , 1,2,3층 (연수동)|032-818-2022|보습|초등단과(수학),초등단과(영어),초등연합|163000
1092|연희종로엠스쿨학원|인천광역시 서구 서곶로 321 , 3층 (심곡동)|032-568-4500|보습|고등단과1,고등단과2,고등단과3,중등단과1,중등단과2,초등단과1,초등단과2|164000
1093|연희한샘학원|인천광역시 서구 서곶로 327 , 3층일부,4층일부 (심곡동,연희빌딩)|032-567-8216|보습|고등연합,중등연합,중등연합(특반),초등연합|372000
1094|열공수학보습학원|인천광역시 남동구 논고개로123번길 35 , 707호 일부 (논현동칼리오페) (논현동)|032-427-8733|보습|고등(A),고등(B),중등,초등|262000
1095|열린공간영어전문학원|인천광역시 남구 매소홀로 75 , 3층 (용현동)|032-884-0505|보습|고등영어,중등영어,초등영어|250000
1096|열린수학원|인천광역시 동구 배송로 3 , 2층 (송림동)|032-777-2872|보습|고등연합반,중등연합반,초등연합반|300000
1097|열린학원|인천광역시 계양구 동양로 101 , 명일프라자 401호 (동양동,명일프라자)|032-551-1569|보습|중등단과,초등연합|160000
1098|열린학원|인천광역시 연수구 해돋이로120번길 23 , 607호 (송도동)||보습|고등1,고등2,고등3,고등4,중등1,중등2,중등3|286000
1099|영수닥터학원|인천광역시 남동구 청능대로 583 , 중앙프라자 602호  (논현동)|010-3110-7628|보습|고등문과수학,고등방학특강((1월,7월),고등영어,고등이과수학,중등방학특강(1월,7월),중등수학,중등영어|189000
1100|영수아카데미학원|인천광역시 서구 청마로 171 , 4층일부 (당하동,청석빌딩)|032-566-6996|보습|고등단과(영어,수학),중등단과(영어,수학),초등단과(영어,수학)|163000
